Review,Positive,Negative,Neutral,Compound,Sentiment
All of the machines for highend screens 100 Adobe RGB  95 DCIP3 for content creation are all still on Intel  I39m really hoping 2021 is the year and I39ve not upgraded yet because of this I think there may be some heavy gaming laptops with this spec but I39m not looking to carry 8 lbs,0.066,0.0,0.934,0.3811,Positive
now im mad at intel for trying to sell us quotnewquot cpus which are just slightly updated versions of the previous gen with a little performance upgrade intel based laptops are just so freaking expensive compared to what amd offers and amd even outperforms intel cpus i hope this is a wake up call for intel to step up their game and offer better cpus for the consumers instead of releasing the same old cpus thinking that we are dumb enough to keep buying them,0.062,0.109,0.829,-0.6504,Negative
Pro tip You can get 15quot version of this with a Ryzen 7 4700u and Decent storage and ram for less than 1000 USD,0.0,0.0,1.0,0.0,Neutral
Want to switch to Ryzen but just can39t find a Ryzen 4000 laptop that supports Thunderbolt 3,0.253,0.0,0.747,0.5267,Positive
Anyone noticed how they flexing with that fresh Laowa macro lenses,0.187,0.0,0.813,0.3182,Positive
this is an apu proccesor but it still has 8 cores and 8 threads bra hrefhttpswwwcostcocomlenovoflex514222in1touchscreenlaptopamdryzen74700u1080pproduct100579313htmlhttpswwwcostcocomlenovoflex514222in1touchscreenlaptopamdryzen74700u1080pproduct100579313htmla,0.0,0.0,1.0,0.0,Neutral
Imagine someone coming here after long and confused why linus is giving voiceover to the guy on the screenbrbra hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt9m35s935a our sponsor a hrefhttpdropcomdropcoma Linus39 smile says it,0.157,0.074,0.769,0.3818,Positive
Really liked those closeup shots of the opened laptops,0.279,0.0,0.721,0.4754,Positive
i have that HP laptop it works fabulously,0.0,0.0,1.0,0.0,Neutral
In recent years specially after Ryzen launched the 3000 series Intel vs Amd has gone intense and we can see team blue is kinda loosing now and what wonders me the most is whta will happen after around 45 years anyhow it39s good for us  the consumers new and new chips and graphics card means the old one are cheaper aka we are saving money big times kudos to them ,0.12,0.0,0.88,0.7906,Positive
Bought the Inspiron 5505 this week i really love the Dell Latitude series but i just don39t want to pay more money for much lesser performance AMD is killing it here and not just that having an AMD gpu is a must on Linux because you don39t have the driver issues nvidia has and not the terrible GPU performance most intel chips have,0.107,0.11,0.783,-0.2898,Negative
Geee look at the clips teaser pic alone how damn sexy is Linus ,0.178,0.351,0.471,-0.3182,Negative
I got an intel laptop from metabox and its quite good in CPU performance and gpu,0.186,0.0,0.814,0.4927,Positive
AMD keeps ripping ,0.0,0.0,1.0,0.0,Neutral
Nice title change,0.583,0.0,0.417,0.4215,Positive
That fade to black at the end that just left the HP logo Kudos to the editor on that it was cool,0.219,0.0,0.781,0.6808,Positive
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt6m03s603a made me think of something evil Linus should hold a giveaway to win a cool laptop BUT that picture is custom engraved into the laptop case  Win and lose simultaneously muahahaha,0.228,0.154,0.617,0.4588,Positive
No i dont think i will,0.0,0.423,0.577,-0.296,Negative
Are you guys filming with a probe macro lens,0.0,0.0,1.0,0.0,Neutral
I wonder when would Glasswire get bought by other companey so we could stop seeing this ad,0.0,0.141,0.859,-0.3535,Negative
linus makes my day bright ,0.42,0.0,0.58,0.4404,Positive
compliments display bashes hp for not using a larger one with a different aspect ratio lol,0.314,0.0,0.686,0.6705,Positive
I am a Computer Engineering Student and I bought the Lenovo IdeaPad 5 14 inches  IdeaPad Slim 5 14 inches AMD Ryzen 7 4700U and it was great I got no problem using itbrFor a premium laptop with a low price and great specs I would say that AMD is greater than Intel mostly the APU Power In Intel mostly of their premium Laptops were far more expensive 2x or greater morebrIn short if you want a premium laptop with great specs for a low price I would Recommend the Lenovo IdeaPad 5 14 inches  IdeaPad Slim 5 14 inches,0.202,0.087,0.71,0.9186,Positive
I am still rocking my beastly HP Pavilion from 2011 with i7 2670QM 12 GB of RAM and cheap Sandisk 240 GB SSD super fast and reactive in normal daily use and without that AMD GPU bug it will even be better ,0.148,0.0,0.852,0.7783,Positive
Now I feel bad for intel AMD stop intel is dead already,0.0,0.556,0.444,-0.875,Negative
What39s the use of a 13quot laptop with a touchscreen,0.0,0.0,1.0,0.0,Neutral
U GUYS got new MACRO lense,0.0,0.0,1.0,0.0,Neutral
Gross Barrel plug ,0.0,0.608,0.392,-0.4767,Negative
lenovo flex 5 with 16gb same cpu for 599 on amazon,0.159,0.0,0.841,0.1779,Positive
like i get that laptops are portable but how often do you take it somewhere just build a desktop you have a smartphone,0.084,0.0,0.916,0.1901,Positive
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt0m49s049a no you literally can39t block it instantly you see it then you block it after it already sends packets this is one of my biggest gripes with glassware,0.0,0.235,0.765,-0.7906,Negative
Crys in Ryzen 3 3200u and 2009 MBP,0.0,0.0,1.0,0.0,Neutral
Please dont let intel die,0.645,0.0,0.355,0.6647,Positive
The cpu isnt really top priority when buying a laptop Finding a high end graphics card with good thermals is more important The cpu is secondary And also its really hard to find a AMD equipped laptop with anything other than budget screens and graphics,0.107,0.075,0.817,0.3593,Positive
how much would a type c charging port would increase the price I don39t understand some choices with laptops,0.133,0.0,0.867,0.3182,Positive
Hey you typing wrong Bend your fingers more It39s faster Trust me,0.214,0.186,0.6,0.1189,Positive
You can actually get the ryzen 4700u 8 core version of the envy for 750 rn Its on sale on Best Buy,0.166,0.083,0.751,0.4767,Positive
Silicon baby,0.0,0.0,1.0,0.0,Neutral
 I always now but intel I will send to work in maintenance for British Airways the he IT guy there said always intel Always done me right Had AMD once years ago early 2000 Big mistake I will always buy intel Interesting vid Always learning ,0.076,0.066,0.857,0.1154,Positive
His hands are fat,0.0,0.0,1.0,0.0,Neutral
When a laptop is better than your 2k pc,0.293,0.0,0.707,0.4404,Positive
I bought one of these for 500 bucks,0.0,0.0,1.0,0.0,Neutral
Did it really say USD 000 at a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt4m19s419a brTypo,0.0,0.0,1.0,0.0,Neutral
quotThis is my whole weeeekendquot,0.0,0.0,1.0,0.0,Neutral
Should you even consider a laptop brbrbrbrbrbrbrbrNOOOOOOOO,0.0,0.0,1.0,0.0,Neutral
BIggest issue with ryzen not enough people using em i wanna get a xps 13 but cant get a budget one with a ryzen i want a r7 in more laptops plzzz,0.055,0.0,0.945,0.1154,Positive
Amd just kickin them where it hurts the most,0.0,0.279,0.721,-0.4767,Negative
Linus expecteda video from you about the best video editing and gaming laptop  Please try to make it,0.289,0.0,0.711,0.7579,Positive
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt3m57s357a brbrquotthey had us in the first half I39m not gonna liequot,0.0,0.0,1.0,0.0,Neutral
Long story short Get a Ryzen laptop You get much more performance for the same price as an Intel laptop is more power efficient and has far less thermal problems,0.095,0.075,0.831,0.1672,Positive
Im going to buy it in several years on secondhand market,0.0,0.0,1.0,0.0,Neutral
Linus should you even consider a intel laptopbrXPS 15 yea boiiiii,0.0,0.0,1.0,0.0,Neutral
1 now if it39s possible to have r9 4900hs coupled with an rtx 2080 super max q at leastbr2 a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt6m02s602a for fuk sake linus,0.157,0.0,0.843,0.5994,Positive
whoever made the BRoll for this video and camino video needs a raise,0.0,0.0,1.0,0.0,Neutral
this video is kinda missing the point It only covers two laptops and not even covers the average gamerish laptops that most people would buy The cpus in this range would be  Ryzen 5 3550H  Ryzen 7 3750H I5 9300H I5 10300Hbr35W vs 45W amd output less heat and is more powerefficient overall but intel performs better in gaming overall averaging 125 more perf for the same GPU for a selection of 20 games It also performs better in multithreaded tasks brAmd is close but this is propaganda at this point,0.08,0.041,0.878,0.6953,Positive
AMD is just a piece of sbb,0.0,0.0,1.0,0.0,Neutral
You know what they say about people with small hands They have small hands what else would they say,0.0,0.0,1.0,0.0,Neutral
NEVER buy an AMD laptop because amd on laptops are pure trash i have a ryzen 7 2700U vega 10 8gb ram 1000gb hdd  and it can barely run minecraft on lowest settings and can39t run any other games if u want more then 15 fps on the lowest settings and recentlly about 2 weeks ago my laptop started to run on 100 disk usage 100cpu usage and 100 ram usage EVEN IN DESKTOP doeing nothing with no aplication opened  and i saw is task manager that system is using 50 to 70 of the cpu all the time and is also super slow at the same time idk why but is soo anoying that my always sounds like a jet taking off,0.068,0.039,0.893,0.5414,Positive
I have an intel laptop brI5 2450 br4gb ram brIntel graphics br500gb hdd brI feel ashamed,0.0,0.181,0.819,-0.4767,Negative
please gave me a gaming pc,0.365,0.0,0.635,0.3182,Positive
What about thunderbolt 3 though,0.0,0.0,1.0,0.0,Neutral
Intel is cool,0.535,0.0,0.465,0.3182,Positive
AMD on fx era Intel was such a bully AMD on ryzen era bPUMP UP MUSICb,0.0,0.186,0.814,-0.4939,Negative
Hp Envy is the worst laptop on this planet people who have used it know it the hinge fails after a few months the battery life sucks brightness still not that great design has many flaws,0.056,0.319,0.625,-0.9041,Negative
Intel stockholders on suicide watch,0.0,0.529,0.471,-0.6705,Negative
someone39s CLEARLY having fun with the probelense,0.574,0.0,0.426,0.7739,Positive
mhm 800 soon as linus talks about it it doubles in price,0.0,0.0,1.0,0.0,Neutral
I thought it was ShortCircuit at first ,0.0,0.0,1.0,0.0,Neutral
GIVE US MORE GRAPHHSS,0.0,0.0,1.0,0.0,Neutral
The real answer is only if you get a great deal I managed to get an i710750h  rtx2060 for 1k while I do love amd that39s hard to beat,0.254,0.043,0.703,0.836,Positive
People really buy laptops and care I don39t get it,0.286,0.0,0.714,0.4939,Positive
Is the ram upgradable or is it soldered on,0.0,0.0,1.0,0.0,Neutral
One word Thunderbolt,0.0,0.0,1.0,0.0,Neutral
I predict in the future he has so many items he will eventually giving away some,0.146,0.0,0.854,0.34,Positive
That ryzen 5 4500 envy often goes on sale for 54999 at best buy I work there and its fairly monthlybi monthly,0.173,0.086,0.741,0.4767,Positive
Wrong question There is no choice between Intel and AMD Because AMD IS UTTER GARBAGE you cannot compare their USELESS TRASH CRAP against real CPUs like Intel,0.149,0.24,0.611,-0.5038,Negative
How about should you even consider AMDs poor architecture and software after all the garbage software issues and BIOS written by toddlers,0.0,0.129,0.871,-0.4767,Negative
Lol who else just watched a year old video and then watched this a loved the new into thing,0.331,0.0,0.669,0.8139,Positive
What is the number one gaming laptop that you would recommend depending on both price and performance,0.202,0.0,0.798,0.4215,Positive
I hope that envy has dual channel ram I got boned with my ryzen laptop I didn39t know it only had one ram slot when I bought it so I had to put a 16gb low latency stick in it instead of 2x8gb  Lenovo fucked up with that single ram slot,0.055,0.164,0.781,-0.6908,Negative
Linus WHATbrME Wait WHAT,0.0,0.0,1.0,0.0,Neutral
Love the new close up shots  keep it up guys,0.318,0.0,0.682,0.6369,Positive
Yeah because if I like the laptop and its only offered with Intel I39m gonna go with it as much as I wish they had choice looking at you thinkpad x1,0.222,0.0,0.778,0.7506,Positive
Too bad HP laptop batteries swell and pop like popcorn,0.179,0.25,0.571,-0.25,Negative
Yo Linus there is a envy x360 15 inch,0.0,0.231,0.769,-0.2732,Negative
No,0.0,1.0,0.0,-0.296,Negative
My 10 year old laptop is an AMD laptop,0.0,0.0,1.0,0.0,Neutral
LTT only recommending 8 gigs of RAM,0.0,0.0,1.0,0.0,Neutral
Woah is that a new intro,0.0,0.0,1.0,0.0,Neutral
Yes because literally you cannot get a G14 for under 2300 usd in my country to point that into perspective you could buy a Strix with a  2070 for less IN THE SAME COUNTRY ,0.083,0.0,0.917,0.4019,Positive
Does it get to 16gb of ram,0.0,0.0,1.0,0.0,Neutral
Laughs in HONOR Magicbook 14quot Same configuration 550,0.543,0.0,0.457,0.7983,Positive
if you want intel for laptops go for applebrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbroh wait,0.126,0.0,0.874,0.0772,Positive
That segway was hilarious Loved it,0.623,0.0,0.377,0.765,Positive
I watched this and then remembered I use a 100 dollar laptop,0.0,0.0,1.0,0.0,Neutral
Linus Says something very positive about AMDbrIntel Add more cores,0.302,0.0,0.698,0.5984,Positive
Touch screen or just pen only,0.0,0.0,1.0,0.0,Neutral
HP offers regular sales on this model and the R7 4700u model with 16GB ram and 512gb SSD was available at 900 which was a steal IMO That sub 3 lb notebook can do some real heavy lifting even basic 4K editing work which was unthinkable b4 Ryzen 4000 Renoir,0.0,0.064,0.936,-0.4939,Negative
If you39re going to take macro shots you should collect the dust beforehand It doesn39t do the quality shots justice,0.152,0.0,0.848,0.5267,Positive
Imagine this with the upcoming 7nm rtx 3000 cards The It will be one of the best gaming ultrabooks with still good battery life and better performance,0.294,0.0,0.706,0.875,Positive
Does Linus speak french,0.0,0.0,1.0,0.0,Neutral
U guys don39t take Sundays off,0.0,0.0,1.0,0.0,Neutral
Damn I was going to get this laptop but was waiting for more sales later this year but everyone is probably going to get one after seeing this video so there probably won39t be any sales ,0.0,0.052,0.948,-0.2144,Negative
you guys shod look at lenovos new laptops they got AMD pro  a new line up of AMD CUPs that have 8c16t and 6c12t in the 4000 U,0.0,0.0,1.0,0.0,Neutral
To save you 10 mins the answer for the title is no,0.208,0.143,0.649,0.25,Positive
What do you think of the ProBookSeries like the HP Probook 445 G7 It is a laptop of cause but the IO is really great kills the envy series if you asked me and it has Hello at a compareable pricebrYes it is a laptop not a convertible but for instance it has ethernet built in quotoh USB A is in itquot Yep but even better Full Blown ethernet especially useful if you are presenting at a company which can not give you a Wifi password clip it in and ready to go,0.204,0.072,0.723,0.935,Positive
