Review,Positive,Negative,Neutral,Compound,Sentiment
My favorite concealer Very good both under eyes and on blemishes or acne scars Not drying or irritating for dry and sensitive skin Doesnt seem to cause me acne Its the easiest and smoothest formula of concealer Ive worked with and despite the fair color being a pink undertone and therefore not a perfect match for my yellow toned super light porcelain skinit blends right in and doesnt seem to be noticeable I would highly recommend this concealer for everyone to try but I dont if those that are quite oily will enjoy this or if it will have that great of lasting power on pretty oily skin,0.217,0.028,0.755,0.9727,Positive
I love this concealer I have tried a lot in the past and some a lot more expensive than this one that didnt give me nearly as good coverage For the price point this is a great all round concealer It was a little lighter than I expected but it works just fine at concealing the bags under my eyes and also any blemishes on my skin It also blends really well and doesnt cake at all I love this concealer,0.214,0.0,0.786,0.953,Positive
It gives you a matte result and it takes away those bags under your eyes I should have gotten a lighter tone but I guess this one will be okay Smells weird like acrylic paint or something but I like besides that,0.202,0.047,0.752,0.7783,Positive
i love this concealer No oils no waxes no nonsense very natural coverage that leaves my skin very fresh breathing natural Blends seamlessly to cover undereye circles  imperfectionsThis is a very light concealer that does not cake up at allI find that it is very pigmented and that a little bit of product  goes a long way so you never need to use too much at onceThis is the best concealer I have found so far for covering my under eyes that doesnt crease too much in conclusion this concealer for me is perfect and the price is fantastic,0.206,0.08,0.714,0.9484,Positive
I love this concealer for my under eyes works great And is such a good price,0.505,0.0,0.495,0.9042,Positive
Very smooth and to apply,0.0,0.0,1.0,0.0,Neutral
The lightest color is extra light if thats what you are going for Im a pale redhead but its a bit light even for me Its a very thick concealer so it works well to cover a blemish but this looks terrible and cakey under eyes so I have to use a different under eye concealer which is annoying I try to keep my necessary products to a minimum to streamline getting ready in the morning so I want a concealer that multitasks,0.1,0.092,0.808,-0.0753,Negative
Goes on easily so no tugging on delicate eye area  I use moisturizer under my makeup but this concealer is moisturizing alone too,0.111,0.176,0.713,-0.3885,Negative
Very nice product Matched my shin tone nicely Very light and easy to blend,0.454,0.0,0.546,0.8464,Positive
I think Im on my 4th tube of this I really like it It works well for me It is not cakey as long as you are using a moisturizer or primer that mixes well with this consistency of this product I dont fully understand but if products are oil based or water based or have a thicker or creamier base it might mix differently I would describe it as medium coverage Its full coverage before its blended out,0.067,0.0,0.933,0.4582,Positive
Ok my wife does have fine lines  They are really under her eyes  This color was alright but it caked up and really settled and caked in those lines She went by the directions Perhaps others can work with it better than my wife No go for her,0.154,0.052,0.794,0.5499,Positive
Ok Didnt do to much for me,0.268,0.0,0.732,0.296,Positive
Pretty good concealer Takes a bit to blend Overall satisfied,0.597,0.0,0.403,0.836,Positive
Great little concealer For the price it cant be beat I dont have much acne but I have bunch of scars and this does a great job of covering them up Its not the longest lasting concealer but since I work outside in the sun all day any concealer has a hard time surviving through the sweat and grime Despite that it holds up great during normal nonsweaty wear,0.209,0.061,0.73,0.93,Positive
Im really pleased with this Luckily I picked the right shade Its easy to apply it stays on and it doesnt crust or flake A fabulous product,0.379,0.0,0.621,0.9152,Positive
The medium shade matched me PERFECTLY Idk how well it really covers dark spotsim curious to try it with an orange color corrector My only complaint is it seems to not have much product in the tube I will definitely have to use sparingly so as not to quickly run out,0.202,0.06,0.738,0.8567,Positive
Love this concealer but I have troubles with almost all concealers creasing on me and this one is no different  Since I discovered the Tarte Shape Tape I havent gone back to this one but still think its an excellent choice for most people who dont have as oily of skin,0.131,0.116,0.753,0.2144,Positive
Color match is fantastic Feels great to use I only wish Id found it sooner,0.486,0.0,0.514,0.886,Positive
One person found this helpful,0.448,0.0,0.552,0.5023,Positive
I absolutely love this concealer although for some reason it burns when i leave it in the crease of my nose before blending it The formula blends so well though and it actually has coverage unlike some drugstore brands Now when the package came in i noticed the color had a pink undertone to it so i checked which shade was sent and of course it was the wrong shade I ordered sand but got sent something different was going to return it but it matched my moms skin perfectly so she got a free concealer,0.151,0.031,0.818,0.9339,Positive
Used it for years Go to standby,0.0,0.0,1.0,0.0,Neutral
Easy to blend and good color match,0.537,0.0,0.463,0.7003,Positive
This concealer works well at a fair price but it does not last day,0.225,0.0,0.775,0.296,Positive
It doesnt even cover anything and poor texture,0.0,0.307,0.693,-0.4767,Negative
Perfect,1.0,0.0,0.0,0.5719,Positive
Go well with my skin definitely buying again,0.444,0.0,0.556,0.5859,Positive
Just a lovely cover stickWould not want to be with out it,0.271,0.087,0.642,0.5541,Positive
